code,level,type,localPrefix,name,postCode
63.07.05.2009,4,DESA,Desa,Kayu Rabah,71352
63.07.05.2010,4,DESA,Desa,Setiap,71352
63.07.05.2011,4,DESA,Desa,Kambat Utara,71352
63.07.05.2012,4,DESA,Desa,Banua Supanggal,71352
63.07.05.2013,4,DESA,Desa,Hulu Rasau,71352
63.07.05.2014,4,DESA,Desa,Banua Asam,71352
63.07.05.2015,4,DESA,Desa,Masiraan,71352
63.07.05.2016,4,DESA,Desa,Mahang Putat,71352
63.07.05.2017,4,DESA,Desa,Mahang Sungai Hanyar,71352
63.07.05.2018,4,DESA,Desa,Hilir Banua,71352
63.07.05.2019,4,DESA,Desa,Buluan,71352
63.07.05.2020,4,DESA,Desa,Matang Ginalun,71352
63.07.05.2021,4,DESA,Desa,Walatung,71352
63.07.06,3,KECAMATAN,Kecamatan,Barabai,
63.07.06.1001,4,KELURAHAN,Kelurahan,Barabai Darat,71315
63.07.06.1002,4,KELURAHAN,Kelurahan,Barabai Timur,71312
63.07.06.1003,4,KELURAHAN,Kelurahan,Barabai Selatan,71311
63.07.06.1004,4,KELURAHAN,Kelurahan,Barabai Utara,71313
63.07.06.1005,4,KELURAHAN,Kelurahan,Barabai Barat,71314
63.07.06.1006,4,KELURAHAN,Kelurahan,Bukat,71315
63.07.06.2007,4,DESA,Desa,Gambah,71315
63.07.06.2008,4,DESA,Desa,Kayu Bawang,71315
63.07.06.2009,4,DESA,Desa,Benawa Tengah,71315
63.07.06.2010,4,DESA,Desa,Mandingin,71315
63.07.06.2011,4,DESA,Desa,Pajukungan,71315
63.07.06.2012,4,DESA,Desa,Banua Budi,71315
63.07.06.2013,4,DESA,Desa,Banua Binjai,71315
63.07.06.2014,4,DESA,Desa,Banua Jingah,71315
63.07.06.2015,4,DESA,Desa,Ayuang,71315
63.07.06.2016,4,DESA,Desa,Babai,71315
63.07.06.2017,4,DESA,Desa,Awang Besar,71315
63.07.06.2018,4,DESA,Desa,Bakapas,71315
63.07.07,3,KECAMATAN,Kecamatan,Batang Alai Selatan,
63.07.07.1001,4,KELURAHAN,Kelurahan,Birayang,71381
63.07.07.2002,4,DESA,Desa,Kias,71381
63.07.07.2003,4,DESA,Desa,Kapar,71381
63.07.07.2004,4,DESA,Desa,Tembuk Bahalang,71381
63.07.07.2005,4,DESA,Desa,Limbar,71381
63.07.07.2006,4,DESA,Desa,Lok Basar,71381
63.07.07.2007,4,DESA,Desa,Paya,71381
63.07.07.2008,4,DESA,Desa,Cukan Lipai,71381
63.07.07.2009,4,DESA,Desa,Birayang Surapati,71381
63.07.07.2010,4,DESA,Desa,Mahela,71381
63.07.07.2011,4,DESA,Desa,Rangas,71381
63.07.07.2012,4,DESA,Desa,Wawai Gardu,71381
63.07.07.2013,4,DESA,Desa,Labuhan,71381
63.07.07.2014,4,DESA,Desa,Birayang Timur,71381
63.07.07.2015,4,DESA,Desa,Tanah Habang,71381
63.07.07.2016,4,DESA,Desa,Banua Rantau,71381
63.07.07.2017,4,DESA,Desa,Anduhum,71381
63.07.07.2018,4,DESA,Desa,Wawai,71381
63.07.07.2019,4,DESA,Desa,Lunjuk,71381
63.07.08,3,KECAMATAN,Kecamatan,Batang Alai Utara,
63.07.08.2001,4,DESA,Desa,Sumanggi Semerang,71391
63.07.08.2002,4,DESA,Desa,Sumanggi,71391
63.07.08.2003,4,DESA,Desa,Ilung,71391
63.07.08.2004,4,DESA,Desa,Maringgit,71391
63.07.08.2005,4,DESA,Desa,Telang,71391
63.07.08.2008,4,DESA,Desa,Labunganak,71391
63.07.08.2009,4,DESA,Desa,Hapingin,71391
63.07.08.2010,4,DESA,Desa,Dangu,71391
63.07.08.2013,4,DESA,Desa,Ilung Tengah,71391
63.07.08.2014,4,DESA,Desa,Haur Gading,71391
63.07.08.2018,4,DESA,Desa,Awang,71391
63.07.08.2019,4,DESA,Desa,Awang Baru,71391
63.07.08.2020,4,DESA,Desa,Muara Rintis,71391
63.07.08.2021,4,DESA,Desa,Ilung Pasar Lama,71391
63.07.09,3,KECAMATAN,Kecamatan,Hantakan,
63.07.09.2001,4,DESA,Desa,Hantakan,71372
63.07.09.2002,4,DESA,Desa,Alat,71372
63.07.09.2003,4,DESA,Desa,Murung B.,71372
63.07.09.2004,4,DESA,Desa,Bulayak,71372
63.07.09.2005,4,DESA,Desa,Batu Tunggal,71372
63.07.09.2006,4,DESA,Desa,Pasting,71372
63.07.09.2007,4,DESA,Desa,Tilahan,71372
63.07.09.2008,4,DESA,Desa,Haruyan Dayak,71372
63.07.09.2009,4,DESA,Desa,Kindingan,71372
63.07.09.2010,4,DESA,Desa,Datar Ajab,71372
63.07.09.2011,4,DESA,Desa,Hinas Kanan,71372
63.07.09.2012,4,DESA,Desa,Patikalain,71372
63.07.10,3,KECAMATAN,Kecamatan,Batang Alai Timur,
63.07.10.2001,4,DESA,Desa,Batu Tangga,71382
63.07.10.2002,4,DESA,Desa,Hinas Kiri,71382
63.07.10.2003,4,DESA,Desa,Pembakulan,71382
63.07.10.2004,4,DESA,Desa,Nateh,71382
63.07.10.2005,4,DESA,Desa,Tandilang,71382
63.07.10.2006,4,DESA,Desa,Muara Hungi,71382
63.07.10.2007,4,DESA,Desa,Atiran,71382
63.07.10.2008,4,DESA,Desa,Batu Perahu,71382
63.07.10.2009,4,DESA,Desa,Aing Bantai,71382
63.07.10.2010,4,DESA,Desa,Juhu,71382
63.07.10.2011,4,DESA,Desa,Datar Batung,71382
63.07.11,3,KECAMATAN,Kecamatan,Limpasu,
63.07.11.2001,4,DESA,Desa,Tapuk,71391
63.07.11.2002,4,DESA,Desa,Karau,71391
63.07.11.2003,4,DESA,Desa,Limpasu,71391
63.07.11.2004,4,DESA,Desa,Kabang,71391
63.07.11.2005,4,DESA,Desa,Abung Surapati,71391
63.07.11.2006,4,DESA,Desa,Karatungan,71391
63.07.11.2007,4,DESA,Desa,Pauh,71391
63.07.11.2008,4,DESA,Desa,Abung,71391
63.07.11.2009,4,DESA,Desa,Hawang,71391
63.08,2,KABUPATEN,Kabupaten,Hulu Sungai Utara,
63.08.01,3,KECAMATAN,Kecamatan,Danau Panggang,
63.08.01.2003,4,DESA,Desa,Sungai Namang,71453
63.08.01.2004,4,DESA,Desa,Danau Panggang,71453
63.08.01.2008,4,DESA,Desa,Pandamaan,71453
63.08.01.2009,4,DESA,Desa,Baru,71453
63.08.01.2010,4,DESA,Desa,Bitin,71453
63.08.01.2011,4,DESA,Desa,Manarap,71453
63.08.01.2012,4,DESA,Desa,Pararain,71453
63.08.01.2013,4,DESA,Desa,Telaga Mas,71453
63.08.01.2015,4,DESA,Desa,Darussalam,71453
63.08.01.2016,4,DESA,Desa,Sarang Burung,71453
63.08.01.2017,4,DESA,Desa,Longkong,71453
63.08.01.2019,4,DESA,Desa,Rintisan,71453
63.08.01.2020,4,DESA,Desa,Palukahan,71453
63.08.01.2021,4,DESA,Desa,Teluk Mesjid,71453
63.08.01.2022,4,DESA,Desa,Sungai Panangah,71453
63.08.01.2023,4,DESA,Desa,Manarap Hulu,71453
63.08.02,3,KECAMATAN,Kecamatan,Babirik,
63.08.02.2001,4,DESA,Desa,Babirik Hilir,71454
63.08.02.2002,4,DESA,Desa,Babirik Hulu,71454
63.08.02.2003,4,DESA,Desa,Sungai Durait Hilir,71454
63.08.02.2004,4,DESA,Desa,Hambuku Hilir,71454
63.08.02.2005,4,DESA,Desa,Murung Panti Hulu,71454
63.08.02.2006,4,DESA,Desa,Murung Panti Hilir,71454
63.08.02.2007,4,DESA,Desa,Murung Kupang,71454
63.08.02.2008,4,DESA,Desa,Sungai Luang Hilir,71454
63.08.02.2009,4,DESA,Desa,Pajukungan Hilir,71454
63.08.02.2010,4,DESA,Desa,Kalumpang Dalam,71454
63.08.02.2011,4,DESA,Desa,Parupukan,71454
63.08.02.2012,4,DESA,Desa,Sungai Luang Hulu,71454
63.08.02.2013,4,DESA,Desa,Sungai Durait Hulu,71454
63.08.02.2014,4,DESA,Desa,Sungai Dalam,71454
63.08.02.2015,4,DESA,Desa,Hambuku Baru,71454
63.08.02.2016,4,DESA,Desa,Hambuku Lima,71454
63.08.02.2017,4,DESA,Desa,Sungai Jamjam,71454
63.08.02.2018,4,DESA,Desa,Kalumpang Luar,71454
63.08.02.2019,4,DESA,Desa,Teluk Limbung,71454
63.08.02.2020,4,DESA,Desa,Sungai Durait Tengah,71454
63.08.02.2021,4,DESA,Desa,Pajukungan Hulu,71454
63.08.02.2022,4,DESA,Desa,Sungai Papuyu,71454
63.08.02.2023,4,DESA,Desa,Sungai Nyiur,71454
63.08.03,3,KECAMATAN,Kecamatan,Sungai Pandan,
63.08.03.2001,4,DESA,Desa,Rantau Karau Hilir,71455
63.08.03.2002,4,DESA,Desa,Rantau Karau Hulu,71455
63.08.03.2003,4,DESA,Desa,Banyu Tajun Hilir,71455
63.08.03.2004,4,DESA,Desa,Banyu Tajun Hulu,71455
63.08.03.2005,4,DESA,Desa,Banyu Tajun Pangkalan,71455
63.08.03.2006,4,DESA,Desa,Sungai Sandung,71455
63.08.03.2007,4,DESA,Desa,Sungai Pandan Hilir,71455
63.08.03.2008,4,DESA,Desa,Teluk Betung,71455
63.08.03.2009,4,DESA,Desa,Tambalang,71455
63.08.03.2010,4,DESA,Desa,Hambuku Hulu,71455
63.08.03.2011,4,DESA,Desa,Hambuku Tengah,71455
63.08.03.2014,4,DESA,Desa,Pandulangan,71455
63.08.03.2015,4,DESA,Desa,Sungai Pandan Hulu,71455
63.08.03.2021,4,DESA,Desa,Pondok Babaris,71455
63.08.03.2024,4,DESA,Desa,Sungai Pinang,71455
63.08.03.2025,4,DESA,Desa,Tambalang Kecil,71455
63.08.03.2026,4,DESA,Desa,Putat Atas,71455
63.08.03.2029,4,DESA,Desa,Banyu Tajun Dalam,71455
63.08.03.2031,4,DESA,Desa,Sungai Pandan Tengah,71455
63.08.03.2032,4,DESA,Desa,Hanbuku Raya,71455
63.08.03.2033,4,DESA,Desa,Sungai Kuini,71455
63.08.03.2034,4,DESA,Desa,Tapus Dalam,71455
63.08.03.2035,4,DESA,Desa,Rantau KarauTengah,71455
63.08.03.2037,4,DESA,Desa,Tambalang Tengah,71455
63.08.03.2038,4,DESA,Desa,Teluk Mesjid,71455
63.08.03.2039,4,DESA,Desa,Murung Asam,71455
63.08.03.2040,4,DESA,Desa,Tatah Laban,71455
63.08.03.2041,4,DESA,Desa,Jalan Lurus,71455
63.08.03.2042,4,DESA,Desa,Teluk Sinar,71455
63.08.03.2043,4,DESA,Desa,Padang Bangkal,71455
63.08.03.2044,4,DESA,Desa,Hambuku Pasar,71455
63.08.03.2045,4,DESA,Desa,Pangkalan Sari,71455
63.08.03.2046,4,DESA,Desa,Rantau Karau Raya,71455
63.08.04,3,KECAMATAN,Kecamatan,Amuntai Selatan,
63.08.04.2001,4,DESA,Desa,Panyiuran,71452
63.08.04.2002,4,DESA,Desa,Simpang Empat,71452
63.08.04.2003,4,DESA,Desa,Padang Darat,71452
63.08.04.2004,4,DESA,Desa,Teluk Baru,71452
63.08.04.2005,4,DESA,Desa,Ilir Mesjid,71452
63.08.04.2006,4,DESA,Desa,Jarang Kuantan,71452
63.08.04.2007,4,DESA,Desa,Jumba,71452
63.08.04.2008,4,DESA,Desa,Telaga Sari,71452
63.08.04.2009,4,DESA,Desa,Telaga Silaba,71452
63.08.04.2010,4,DESA,Desa,Banyu Hirang,71452
63.08.04.2011,4,DESA,Desa,Kayakah,71452
63.08.04.2012,4,DESA,Desa,Bajawit,71452
63.08.04.2013,4,DESA,Desa,Padang Tanggul,71452
63.08.04.2014,4,DESA,Desa,Teluk Paring,71452
63.08.04.2015,4,DESA,Desa,Rukam Hilir,71452
63.08.04.2016,4,DESA,Desa,Mamar,71452
63.08.04.2017,4,DESA,Desa,Cempaka,71452
63.08.04.2018,4,DESA,Desa,Keramat,71452
63.08.04.2019,4,DESA,Desa,Ujung Murung,71452
63.08.04.2020,4,DESA,Desa,Kota Raja,71452
63.08.04.2021,4,DESA,Desa,Pulau Tambak,71452
63.08.04.2022,4,DESA,Desa,Harusan Telaga,71452
63.08.04.2023,4,DESA,Desa,Simpang Tiga,71452
63.08.04.2024,4,DESA,Desa,Cangkering,71452
63.08.04.2025,4,DESA,Desa,Kutai Kecil,71452
63.08.04.2026,4,DESA,Desa,Teluk Sari,71452
63.08.04.2027,4,DESA,Desa,Murung Panggang,71452
63.08.04.2028,4,DESA,Desa,Telaga Hanyar,71452
63.08.04.2029,4,DESA,Desa,Rukam,71452
63.08.04.2030,4,DESA,Desa,Murung Sari,71452
63.08.05,3,KECAMATAN,Kecamatan,Amuntai Tengah,
63.08.05.1001,4,KELURAHAN,Kelurahan,Antasari,71419
63.08.05.1002,4,KELURAHAN,Kelurahan,Murung Sari,71414
63.08.05.1003,4,KELURAHAN,Kelurahan,Kebun Sari,71419
63.08.05.1004,4,KELURAHAN,Kelurahan,Paliwara,71418
63.08.05.1005,4,KELURAHAN,Kelurahan,Sungai Malang,71412
63.08.05.2006,4,DESA,Desa,Tapus,71419
63.08.05.2007,4,DESA,Desa,Kandang Halang,71419
63.08.05.2008,4,DESA,Desa,Pasar Senin,71419
63.08.05.2009,4,DESA,Desa,Kota Raden Hulu,71419
63.08.05.2010,4,DESA,Desa,Tangga Ulin Hilir,71417
63.08.05.2011,4,DESA,Desa,Tambalangan,71413
63.08.05.2012,4,DESA,Desa,Palampitan Hulu,71419
63.08.05.2013,4,DESA,Desa,Harus,71419
63.08.05.2014,4,DESA,Desa,Pinangkara,71419
63.08.05.2015,4,DESA,Desa,Sungai Karias,71412
63.08.05.2016,4,DESA,Desa,Tigarun,71419
63.08.05.2017,4,DESA,Desa,Pinang Habang,71419
63.08.05.2018,4,DESA,Desa,Hulu Pasar,71412
63.08.05.2019,4,DESA,Desa,Kota Raden Hilir,71419
63.08.05.2020,4,DESA,Desa,Rantawan,71419
63.08.05.2021,4,DESA,Desa,Muara Tapus,71419
63.08.05.2022,4,DESA,Desa,Palampitan Hilir,71419
63.08.05.2023,4,DESA,Desa,Harusan,71419
63.08.05.2024,4,DESA,Desa,Sungai Baring,71412
63.08.05.2025,4,DESA,Desa,Kembang Kuning,71419
63.08.05.2026,4,DESA,Desa,Datu Kuning,71419
63.08.05.2027,4,DESA,Desa,Tangga Ulin Hulu,71417
63.08.05.2028,4,DESA,Desa,Mawar Sari,71419
63.08.05.2029,4,DESA,Desa,Danau Cermin,71412
63.08.06,3,KECAMATAN,Kecamatan,Amuntai Utara,
63.08.06.2003,4,DESA,Desa,Pakapuran,71471
63.08.06.2004,4,DESA,Desa,Pakacangan,71471
63.08.06.2005,4,DESA,Desa,Panangkalaan,71471
63.08.06.2006,4,DESA,Desa,Padang Basar,71471
63.08.06.2007,4,DESA,Desa,Murung Karangan,71471
63.08.06.2008,4,DESA,Desa,Kamayahan,71471
63.08.06.2009,4,DESA,Desa,Guntung,71471
63.08.06.2010,4,DESA,Desa,Muara Baruh,71471
63.08.06.2011,4,DESA,Desa,Teluk Daun,71471
63.08.06.2012,4,DESA,Desa,Sungai Turak,71471
63.08.06.2013,4,DESA,Desa,Tabalong Mati,71471
63.08.06.2020,4,DESA,Desa,Pimping,71471
63.08.06.2021,4,DESA,Desa,Padang Luar,71471
63.08.06.2023,4,DESA,Desa,Tayur,71471
63.08.06.2026,4,DESA,Desa,Panangkalaan Hulu,71471
63.08.06.2027,4,DESA,Desa,Cakeru,71471
63.08.06.2028,4,DESA,Desa,Sungai Turak Dalam,71471
63.08.06.2029,4,DESA,Desa,Panyaungan,71471
63.08.06.2030,4,DESA,Desa,Kuangan,71471
63.08.06.2032,4,DESA,Desa,Tabing Liring,71471
63.08.06.2033,4,DESA,Desa,Padang Basar Hilir,71471
63.08.06.2034,4,DESA,Desa,Telaga Bamban,71471
63.08.06.2035,4,DESA,Desa,Air Tawar,71471
63.08.06.2037,4,DESA,Desa,Panangian,71471
63.08.06.2041,4,DESA,Desa,Pamintangan,71471
63.08.06.2044,4,DESA,Desa,Pandawanan,71471
63.08.07,3,KECAMATAN,Kecamatan,Banjang,
63.08.07.2001,4,DESA,Desa,Banjang,71416
63.08.07.2002,4,DESA,Desa,Patarikan,71416
63.08.07.2003,4,DESA,Desa,Teluk Buluh,71416
63.08.07.2004,4,DESA,Desa,Pandulangan,71416
63.08.07.2005,4,DESA,Desa,Danau Terati,71416
63.08.07.2006,4,DESA,Desa,Garunggang,71416
63.08.07.2007,4,DESA,Desa,Baruh Tabing,71416
63.08.07.2008,4,DESA,Desa,Murung Padang,71416
63.08.07.2009,4,DESA,Desa,Teluk Sarikat,71416
63.08.07.2010,4,DESA,Desa,Baringin,71416
63.08.07.2011,4,DESA,Desa,Kalintamui,71416
63.08.07.2012,4,DESA,Desa,Palanjungan Sari,71416
63.08.07.2013,4,DESA,Desa,Lok Bangkai,71416
63.08.07.2014,4,DESA,Desa,Sungai Bahadangan,71416
63.08.07.2015,4,DESA,Desa,Karias Dalam,71416
63.08.07.2016,4,DESA,Desa,Rantau Bujur,71416
63.08.07.2017,4,DESA,Desa,Kaludan Kecil,71416
63.08.07.2018,4,DESA,Desa,Kaludan Besar,71416
63.08.07.2019,4,DESA,Desa,Pawalutan,71416
63.08.07.2020,4,DESA,Desa,Pulau Damar,71416
63.08.08,3,KECAMATAN,Kecamatan,Haur Gading,
63.08.08.2001,4,DESA,Desa,Palimbangan,71471
63.08.08.2002,4,DESA,Desa,Palimbangan Gusti,71471
63.08.08.2003,4,DESA,Desa,Palimbang Sari,71471
63.08.08.2004,4,DESA,Desa,Bayur,71471
63.08.08.2005,4,DESA,Desa,Lok Suga,71471
63.08.08.2006,4,DESA,Desa,Sungai Limas,71471
63.08.08.2007,4,DESA,Desa,Pihaung,71471
63.08.08.2008,4,DESA,Desa,Sungai Binuang,71471
63.08.08.2009,4,DESA,Desa,Jingah Bujur,71471
63.08.08.2010,4,DESA,Desa,Haur Gading,71471
63.08.08.2011,4,DESA,Desa,Keramat,71471
63.08.08.2012,4,DESA,Desa,Tambak Sari Panji,71471
63.08.08.2013,4,DESA,Desa,Pulantani,71471
63.08.08.2014,4,DESA,Desa,Waringin,71471
63.08.08.2015,4,DESA,Desa,Tangkawang,71471
63.08.08.2016,4,DESA,Desa,Tuhuran,71471
63.08.08.2017,4,DESA,Desa,Taluk Haur,71471
63.08.08.2018,4,DESA,Desa,Panawakan,71471
63.08.09,3,KECAMATAN,Kecamatan,Paminggir,
63.08.09.2001,4,DESA,Desa,Paminggir,71453
63.08.09.2002,4,DESA,Desa,Paminggir Seberang,71453
63.08.09.2003,4,DESA,Desa,Ambahai,71453
63.08.09.2004,4,DESA,Desa,Sapala,71453
63.08.09.2005,4,DESA,Desa,Bararawa,71453
63.08.09.2006,4,DESA,Desa,Pal Batu,71453
63.08.09.2007,4,DESA,Desa,Tampakang,71453
63.08.10,3,KECAMATAN,Kecamatan,Sungai Tabukan,
63.08.10.2001,4,DESA,Desa,Sungai Tabukan,71455
63.08.10.2002,4,DESA,Desa,Nelayan,71455
63.08.10.2003,4,DESA,Desa,Galagah Hulu,71455
63.08.10.2004,4,DESA,Desa,Galagah,71455
63.08.10.2005,4,DESA,Desa,Teluk Cati,71455
63.08.10.2006,4,DESA,Desa,Pematang Benteng,71455
63.08.10.2007,4,DESA,Desa,Pematang Benteng Hilir,71455
63.08.10.2008,4,DESA,Desa,Pasar Sabtu,71455
63.08.10.2009,4,DESA,Desa,Sungai Haji,71455
63.08.10.2010,4,DESA,Desa,Hilir Mesjid,71455
63.08.10.2011,4,DESA,Desa,Gampa Raya,71455
63.08.10.2012,4,DESA,Desa,Banua Hanyar,71455
63.08.10.2013,4,DESA,Desa,Rantau Bujur Hulu,71455
63.08.10.2014,4,DESA,Desa,Rantau Bujur Tengah,71455
63.08.10.2015,4,DESA,Desa,Rantau Bujur Hilir,71455
63.08.10.2016,4,DESA,Desa,Rantau Bujur Darat,71455
63.08.10.2017,4,DESA,Desa,Tembalang Raya,71455
63.09,2,KABUPATEN,Kabupaten,Tabalong,
63.09.01,3,KECAMATAN,Kecamatan,Banua Lawas,
63.09.01.2001,4,DESA,Desa,Hapalah,71553
63.09.01.2002,4,DESA,Desa,Bangkiling,71553
63.09.01.2003,4,DESA,Desa,Sungai Durian,71553
63.09.01.2004,4,DESA,Desa,Pematang,71553
63.09.01.2005,4,DESA,Desa,Hariang,71553
63.09.01.2006,4,DESA,Desa,Banua Lawas,71553
63.09.01.2007,4,DESA,Desa,Habau,71553
63.09.01.2008,4,DESA,Desa,Banua Rantau,71553
63.09.01.2009,4,DESA,Desa,Purai,71553
63.09.01.2010,4,DESA,Desa,Batang Banyu,71553
63.09.01.2011,4,DESA,Desa,Habau Hulu,71553
63.09.01.2012,4,DESA,Desa,Bungin,71553
63.09.01.2013,4,DESA,Desa,Bakiling Raya,71553
63.09.01.2014,4,DESA,Desa,Talan,71553
63.09.01.2015,4,DESA,Desa,Sungai Anyar,71553
63.09.02,3,KECAMATAN,Kecamatan,Kelua,
63.09.02.1001,4,KELURAHAN,Kelurahan,Pulau,71552
63.09.02.2002,4,DESA,Desa,Ampukung,71552
63.09.02.2003,4,DESA,Desa,Telaga Itar,71552
63.09.02.2004,4,DESA,Desa,Sungai Buluh,71552
63.09.02.2005,4,DESA,Desa,Binturu,71552
63.09.02.2006,4,DESA,Desa,Pudak Setegal,71552
63.09.02.2007,4,DESA,Desa,Pasar Panas,71552
63.09.02.2008,4,DESA,Desa,Masintan,71552
63.09.02.2009,4,DESA,Desa,Takulat,71552
63.09.02.2010,4,DESA,Desa,Paliat,71552
63.09.02.2011,4,DESA,Desa,Karangan Putih,71552
63.09.02.2012,4,DESA,Desa,Bahungin,71552
63.09.03,3,KECAMATAN,Kecamatan,Tanta,
63.09.03.2001,4,DESA,Desa,Murung Baru,71561
63.09.03.2002,4,DESA,Desa,Lukbayur,71561
63.09.03.2003,4,DESA,Desa,Walangkir,71561
63.09.03.2004,4,DESA,Desa,Warukin,71561
63.09.03.2005,4,DESA,Desa,Barimbun,71561
63.09.03.2006,4,DESA,Desa,Mangkusip,71561
63.09.03.2007,4,DESA,Desa,Pamarangan Kanan,71561
63.09.03.2008,4,DESA,Desa,Pulau Ku'u,71561
63.09.03.2009,4,DESA,Desa,Tanta,71561
63.09.03.2010,4,DESA,Desa,Padang Panjang,71561
63.09.03.2011,4,DESA,Desa,Puain Kanan,71561
63.09.03.2012,4,DESA,Desa,Padangin,71561
63.09.03.2013,4,DESA,Desa,Tamiyang,71561
63.09.03.2014,4,DESA,Desa,Tanta Hulu,71561
63.09.04,3,KECAMATAN,Kecamatan,Tanjung,
63.09.04.1001,4,KELURAHAN,Kelurahan,Jangkung,71512
63.09.04.1002,4,KELURAHAN,Kelurahan,Tanjung,71513
63.09.04.1003,4,KELURAHAN,Kelurahan,Agung,71514
63.09.04.1004,4,KELURAHAN,Kelurahan,Hikun,71515
63.09.04.2005,4,DESA,Desa,Banyu Tajun,71515
63.09.04.2006,4,DESA,Desa,Pamarangan Kiwa,71515
63.09.04.2007,4,DESA,Desa,Puain Kiwa,71515
63.09.04.2008,4,DESA,Desa,Juai,71515
63.09.04.2009,4,DESA,Desa,Mahe Seberang,71515
63.09.04.2010,4,DESA,Desa,Kambitin,71515
