2003	Imsun
2004	Sabah
2005	Tahsimara
2006	Fuog
2008	Asiaf Saman
2009	Hora Iek
2010	Fuog Selatan
2011	Same Rakator
2012	Roma
2013	Krus
2014	Awet Main
2015	Yeek
2016	Kaitana
2017	Tolak
:05	Aitinyo Barat
2001	Kambufatem
2002	Kambufatem Utara
2003	Fatase
2008	Hosyo Ata
2009	Waybomatah
2010	Siyo
2011	Hasweh
2012	Fatem
2013	Hosyo Banah
:06	Aitinyo
2001	Aitinyo
2002	Irohe
2003	Sris
2005	Kamro
2007	Karsu
2008	Tehak Kecil
2009	Sira Aya
2010	Korom
2011	Sumanis
2013	Ibasuf
2014	Sowai Sau
2015	Subin
2016	Irohmrar
2017	Bofait
2018	Afkrem
2019	Wiho
2020	Kamro Selatan
:07	Aitinyo Utara
2001	Fategomi
2002	Tehak Besar
2003	Fan
2004	Gohsames
2005	Asmuruf U
2006	Mirafaan
2011	Asmuruf Tee
2012	Tehak Tee
2013	Framafir
2014	Subrit
2015	Inta
2016	Bahwat
:08	Ayamaru
1001	Ayamaru
2010	Framu
2011	Mefkajim II
2017	Fraharo
2018	Smusswioh
2019	Twer
2020	Afes
2021	Tuso
:09	Ayamaru Utara
2001	Yubiah
2003	Karetubun
2004	Setta
2006	Hohoyor
2007	Arne
2009	Aus Tiwit
2010	Johafah
2011	Yukase
2012	Serma
2013	Kfaa
2014	Arne Timur
2020	Nauwita
:10	Ayamaru Timur
2001	Kambuaya
2002	Huberita
2003	Faitmajin
2006	Ismayo
2007	Sefayit
2008	Insas
2009	Faitsiur
2010	Keyum
:11	Mare
2001	Suswa
2002	Seya
2005	Waban
2006	Kombif
2008	Rufases
2009	Bakrabi
2010	Nafasi
2011	Mahos
2012	Sawo
:12	Aifat Timur Tengah
2001	Mupas
2002	Kamat
2003	Frambu
2004	Ayata
2005	Aikus
2006	Aiwesa
2007	Pitor
2008	Aifam
2009	Saud
2010	Tiam
2011	Faan Kahrio
2012	Assem
:13	Aifat Timur Jauh
2001	Ainesra
2002	Aimau
2003	Mesyam
2004	Aisasior
2005	Franeway
2006	Aikingging
2007	Tiefromen
:14	Aifat Timur Selatan
2001	Wormu
2002	Makiri
2003	Warba
2004	Winuni
2005	Srumate
2006	Womba
:15	Ayamaru Selatan
2001	Sauf
2002	Sembaro
2003	Koma Koma
2004	Kanisabar
2005	Sfarare
2006	Saneh
2007	Lemauk Klit
2008	Hawioh
2009	Simiyah
2010	Sagrim
:16	Ayamaru Jaya
2001	Adoh
2002	Temel
2003	Sosian
2004	Segior
2005	Orain
2006	Rawas
2007	Orsu
2008	Soan
2009	Warbo
2010	Woman
:17	Ayamaru Selatan Jaya
2001	Faitsimar
2002	Asses
2003	Fait Nigre
2004	Sufu
2005	Arus
2006	Kofait
2007	Isnum
:18	Ayamaru Timur Selatan
2001	Kambuskato
2002	Kambuskato Utara
2003	Kambuifa
2004	Isusu
2005	Mano
2006	Sipat
2007	Faitwosur/Angkasa Pura
:19	Ayamaru Utara Timur
2001	Mapura
2002	Suwiam
2003	Tomase
2004	Frabo
2005	Karfa
2006	Kona
2007	Kosah
:20	Ayamaru Tengah
2001	Fiane
2002	Kartapura
2003	Men
2004	Semu
2005	Isme
2006	Rindu
2007	Tut
2008	Yohwer
2009	Hufioh
2010	Bawy
:21	Ayamaru Barat
2001	Soroan
2002	Fanse
2003	Chaliat
2004	Sfacko
2005	Sehu
2006	Tbo
2007	Sien
2008	Sfaraka
:22	Aitinyo Tengah
2001	Yaksoro
2002	Awit
2003	Sira
2004	Eway
2005	Erokwero
2006	Sabun
2007	Itigah
2008	Sira Tee
2009	Wrait 'U'
2010	Way 'U'
2011	Asnaif
2012	Iroh Sohser
2013	Framboh
2014	Tohmri
:23	Aitinyo Raya
2001	Jitmau
2002	Ikuf
2003	Isir
2004	Jitmau Timur
2005	Ikuf Utara
2006	Sarimo
2007	Kambusabo
2008	Srirtabam
2009	Faithowes
2010	Yumame
:24	Mare Selatan
2001	Seni
2002	Renis
2003	Sire
2004	Fase
2005	Sabes
2006	Kuraso
2007	Sidi
2008	Osom
2009	Sire Timur
.11	Manokwari Selatan
:01	Ransiki
2001	Ransiki
2002	Nuhuwei
2003	Yamboi
2004	Tobou
2005	Sabri
2006	Bamaha
2007	Abreso
2008	Hamawi
2009	Kobrey
2010	Wamcei
2011	Hamor
2012	Susmorof
2013	Mambrema
:02	Oransbari
2001	Oransbari
2002	Sidomulyo
2003	Waroser
2004	Margo Rukun
2005	Muari
2006	Watariri
2007	Masabui
2008	Warbiadi
2009	Margomulyo
2010	Warkwandi
2011	Sindang Jaya
2012	Wandoki
2013	Akeju
2014	Masabui II
:03	Neney
2001	Wama
2002	Disi
2003	Hiyou
2004	Sesum
2005	Benyas
2006	Aryawenmoho
2007	Neney
:04	Dataran Isim
2001	Isim
2002	Duhugesa
2003	Tubes
2004	Umohousi
2005	Tohosta
2006	Hugomot
2007	Dihisu
2008	Inyuara
2009	Desra
2010	Mindermes
2011	Sibjo
2012	Dibera
:05	Momi Waren
2001	Dembek
2002	Nij
2003	Siwi
2004	Gaya Baru
2005	Waren
2006	Demini
2007	Yekwandi
:06	Tahota
2001	Yarmatum
2002	Reyob
2003	Kaprus
2004	Seimeba
.12	Pegunungan Arfak
:01	Anggi
2001	Iraiweri
2002	Igembai
2003	Imbai
2004	Suteibey
2005	Susi
2006	Ullong
2007	Mentubey
2008	Ayaubey
2009	Testega Pamaha
2010	Pamaha
2011	Uper
2012	Hungku
2013	Srubey
:02	Anggi Gida
2001	Sibiogud
2002	Krobut
2003	Tubyam
2004	Sakumi
2005	Tombrok
2006	Sisrang
2007	Ngisrow
2008	Itkau
:03	Membey
2001	Inyebuow
2002	Imbeisba
2003	Usti
2004	Memti
2005	Koney
2006	Membey
:04	Sururey
2001	Sururey
2002	Tuhubea
2003	Sungedes
2004	Inyaub
2005	Saugemeba
2006	Kobrey
2007	Kopo
2008	Dugahani
2009	Tomstera
2010	Kostera
2011	Anuk
2012	Menesrij
:05	Didohu
2001	Iranmeba
2002	Cirnohu
2003	Dibetik
2004	Danmou
2005	Miseda
2006	Sirgemeh
2007	Sneremer
2008	Kusmenau
2009	Cigera
2010	Tomstir
2011	Gedeira
2012	Demdamei
2013	Dugrimog
2014	Disra
:06	Taige
2001	Genyu
2002	Ansum
2003	Deurohu
2004	Horeta
2005	Ubeisa
2006	Taige
2007	Tridaga
2008	Disura
2009	Awigau
2010	Siskedowo
2011	Irbos
:07	Catubouw
2001	Catubouw
2002	Bigwaimud
2003	Mihou
2004	Kaungwam
2005	Aiga
2006	Imandrigo
2007	Unti
2008	Ndabouw
2009	Sugemeh
2010	Manggesuk
2011	Ijigreg
2012	Jim
2013	Slomiou
2014	Binggrayud
2015	Minmo
2016	Mihij
2017	Soudin
2018	Timtouw
2019	Idemai
2020	Mieycomti
2021	Coijut
:08	Testega
2001	Testega
2002	Meidogda
2003	Meifekeni
2004	Demuora
2005	Jigja
2006	Meigehenawu
2007	Morumfeyi
2008	Iba
2009	Meimersa
2010	Meifowoska
2011	Meijugjijigja
2012	Meifokeda
2013	Dumbrey
2014	Meksi
2015	Asai Dua
:09	Minyambaouw
2001	Minyambouw
2002	Demaisi
2003	Awaibehel
2004	Indabri
2005	Coisi
2006	Imbenti
2007	Sigim
2008	Imbonggun
2009	Aduer
2010	Ugjeheg
2011	Micadiwor
2012	Ungga
2013	Mitiede
2014	Simerbei
2015	Driye
2016	Wamminda
2017	Umpug
2018	Handuk
2019	Ninsimoi
2020	Anggra
2021	Inggramhim
2022	Mbingma
2023	Injuar
2024	Apul
2025	Memangker
2026	Mainda
2027	Imbrekti
2028	Ipingosi
2029	Pinyausi
2030	Sinaltousi
2031	Misangoisi
2032	Smanggei
2033	Nimbiau
2034	Bingwoyut
2035	Ayau
2036	Andang
2039	Miconti
:10	Hingk
2001	Sopnyai
2002	Ikimabou
2003	Manggot
2004	Kisap
2005	Nungkimor
2006	Cangoisi
2007	Minyeimemud
2008	Penibut
2009	Demunti
2010	Gueipimbai
2011	Tigaucomti
2012	Urwong
2013	Aryon
2014	Punggung
2015	Humeisi
2016	Haktiebou
2017	Kwok Satu
2018	Kwok Dua
2019	Kwaiyehep
2020	Mbegau
2021	Ngimoubri
2022	Liehak
2023	Umcep
2024	Tumbeibehei
2025	Tingwoikiou
2026	Guwei Uti
2027	Ntap
2028	Monut
2029	Mbrande
.71	Sorong
:01	Sorong
1001	Remu Utara
1002	Klademak
1007	Kofkerbu
1008	Remu
:02	Sorong Timur
1008	Klawalu
1010	Klamana
1011	Klawuyuk
1013	Kladufu
:03	Sorong Barat
1002	Rufei
1005	Klawasi
1006	Puncak Cendrawasih
1007	Pal Putih
:04	Sorong Kepulauan
1001	Dum Barat
1002	Dum Timur
1003	Soop
1004	Raam
:05	Sorong Utara
1002	Malanu
1007	Malasilen
1010	Matalamagi
1011	Sawagumu
:06	Sorong Manoi
1001	Klaligi
1002	Malawei
1003	Malabutor
1004	Remu Selatan
1005	Klasabi
:07	Sorong Kota
1001	Kampung Baru
1002	Klabala
1003	Klasuur
1004	Klakublik
:08	Klaurung
1001	Klasuat
1002	Klablim
1003	Klasaman
1004	Giwu
:09	Malaimsimsa
1001	Klagete
1004	Malaingkedi
1005	Malamso
1006	Klabulu
:10	Maladum Mes
1001	Suprau
1002	Tampa Garam
1003	Saoka
1004	Tanjung Kasuari
